livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
85.0,2.0,1.0,,,,,,,51.10851,4.791948,,flat,Antwerp,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,895.0,27.5
45.0,1.0,,1.0,2026.0,2.0,3.0,,,50.5336163,4.26132348,7.48,flat,Hainaut,Wallonia,,,,Gas,0,0,1,0,0,1,0,0,0,0,700.0,38.0
,2.0,1.0,1.0,2004.0,,,142.0,,51.1922532,3.2128927,,flat,West Flanders,Flanders,B,,,,0,0,1,0,0,0,0,0,0,1,850.0,26.8
34.0,,1.0,,,,,,,50.8484243,4.3612819,,flatStudio,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,1050.0,92.3
,,,,,,,,,51.2085409,4.418717,1.65,flat,Antwerp,Flanders,,,,,0,1,0,0,0,0,0,0,1,0,1300.0,81.3
,8.0,2.0,,,2.0,5.0,,100.0,50.8326228,4.3833019,,house,Brussels,Brussels,,A,,,0,0,1,0,0,0,0,0,0,0,605.0,68.5
58.0,1.0,1.0,,,,,,,50.6129393,3.3765853,,flat,Hainaut,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,825.0,24.2
96.0,1.0,1.0,1.0,,,,191.0,,50.84638,4.38948,2.78,flat,Brussels,Brussels,D,Excellent,,,0,0,1,0,0,0,0,0,0,0,1500.0,80.1
116.0,2.0,1.0,,,,,,,49.684917,5.8110842,,flat,Luxembourg,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1300.0,43.8
368.0,4.0,2.0,,,,,,,50.8588579,4.5427245,,villa,Flemish Brabant,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,2100.0,39.3
88.0,2.0,1.0,,,,,,,50.4150746,4.4552488,,flat,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,750.0,26.2
114.0,3.0,1.0,,,,,,,50.4124892,4.4455847,,flat,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,750.0,23.9
50.0,1.0,1.0,,,,5.0,186.0,,50.6502821,5.5888049,1.23,flat,Liège,Wallonia,C,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,720.0,30.6
125.0,3.0,1.0,,,,,,,50.9308352,5.3321593,,flat,Limburg,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,1100.0,24.1
35.0,1.0,1.0,1.0,,3.0,4.0,96.0,,50.5696556,5.80820065,4.52,flat,Liège,Wallonia,B,,,,0,0,0,0,0,1,0,0,0,0,555.0,23.3
145.0,3.0,1.0,2.0,,4.0,1.0,369.0,700.0,50.705281,4.3904797,,villa,Walloon Brabant,Wallonie,E,,Super equipped,Electricity,0,0,1,1,0,0,0,0,0,1,1735.0,68.6
182.0,2.0,,,,,6.0,578.0,,50.6250823,5.57514765,2.23,flat,Liège,Wallonia,G,,,,0,0,0,0,0,1,0,0,0,0,900.0,31.3
375.0,5.0,2.0,5.0,,,,160.0,2650.0,51.457033,4.4167458,,villa,Antwerp,Flanders,B,B,,,0,0,1,0,0,0,0,0,0,1,3000.0,23.8
50.0,1.0,,,,,,,,50.34376,5.14925,,duplex,Namur,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,550.0,34.5
73.0,2.0,,,,,,,,50.4540417,3.924787,,flat,Hainaut,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,750.0,32.3
48.0,1.0,,1.0,,,7.0,351.0,,50.8387473,4.3887401,2.87,flatStudio,Brussels,Brussels,G,Fully renovated,,Gas,0,1,1,0,0,1,0,0,0,0,1170.0,72.6
86.0,2.0,1.0,,,,,,,50.9887012,5.199655,,duplex,Limburg,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,920.0,21.4
,3.0,1.0,2.0,2026.0,4.0,,63.0,,50.83464069999999,4.6363499,,house,Flemish Brabant,Flanders,A,A,Super equipped,,0,0,1,0,0,0,0,0,0,1,1850.0,42.6
120.0,2.0,1.0,,,,,,,50.82549,4.341029,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,1500.0,70.9
78.0,2.0,1.0,,,,1.0,119.0,,50.568084,5.1648303,23.54,flat,Liège,Wallonia,B,Fully renovated,,Gas,0,0,0,0,0,0,0,0,0,0,850.0,23.7
133.0,3.0,2.0,2.0,1992.0,2.0,4.0,256.0,,50.840213,4.4636443,8.02,flat,Brussels,Brussels,E,Fully renovated,Super equipped,Electricity,0,0,1,1,0,1,1,0,0,0,1900.0,65.8
110.0,2.0,,,,,,,,50.8213084,4.4074889,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1450.0,64.9
40.0,1.0,1.0,1.0,,2.0,8.0,193.0,,50.8457814,4.3840018,2.4,flatStudio,Brussels,Brussels,D,New,Super equipped,,1,1,1,0,0,1,0,0,0,0,1000.0,74.1
45.0,1.0,1.0,,,,,,,50.8278369,4.3775028,,flat,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,885.0,66.2
240.0,4.0,2.0,3.0,1970.0,4.0,1.0,241.0,1375.0,50.57548916675576,4.410778524120863,,villa,Walloon Brabant,Wallonie,C,A,Super equipped,Fuel oil,0,0,1,1,1,0,0,0,0,1,2300.0,34.2
,,,,,,,,,51.2244673,4.4093464,0.74,flat,Antwerp,Flanders,,,,,0,1,1,0,0,0,0,0,1,0,3995.0,50.8
78.0,1.0,1.0,,,,,,,50.80106,4.34059,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1250.0,59.3
245.0,3.0,1.0,1.0,1991.0,3.0,,196.0,1220.0,50.6030777,4.1448604,,house,Hainaut,Wallonie,C,A,Super equipped,Fuel oil,0,0,1,1,0,0,0,0,0,1,1600.0,25.2
295.0,6.0,3.0,4.0,1972.0,4.0,,233.0,713.0,50.86556179999999,4.499162999999999,,villa,Flemish Brabant,Flanders,C,,Super equipped,Fuel oil,0,0,1,0,0,0,1,0,0,0,3900.0,36.7
105.0,2.0,1.0,1.0,,3.0,2.0,261.0,,50.5877,4.327058,15.06,flat,Walloon Brabant,Wallonia,D,,,Gas,0,0,0,0,0,0,0,0,0,0,725.0,37.5
350.0,4.0,2.0,3.0,1976.0,4.0,1.0,,,50.8169619,4.5123967,11.88,villa,Flemish Brabant,Flanders,,Excellent,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,3200.0,35.5
85.0,2.0,1.0,1.0,,2.0,8.0,,,50.5886574,4.3308649,15.31,flat,Walloon Brabant,Wallonia,,Excellent,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,0,1150.0,33.5
62.0,1.0,1.0,1.0,1996.0,2.0,4.0,201.0,,50.8909009,4.3135533,5.54,flat,Brussels,Brussels,D,Excellent,Partially equipped,Gas,0,0,1,1,0,1,0,0,0,0,950.0,68.4
99.0,2.0,1.0,,,,,,,50.50905403,5.2397189,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,825.0,19.3
125.0,2.0,1.0,1.0,,2.0,2.0,,,50.7732597,3.8873829,,house,East Flanders,Flanders,C,A,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,0,1049.0,14.1
166.0,4.0,2.0,,,,,,,50.8238489,4.3411475,,duplex,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,2100.0,70.9
,1.0,,,,,,,,50.861586,4.356391,1.72,flat,Brussels,Brussels,,,,,0,0,0,1,0,0,0,0,0,0,2500.0,68.6
,4.0,2.0,2.0,2023.0,3.0,,29.0,,50.7833333,4.3166667,7.42,house,Flemish Brabant,Flanders,A,Excellent,Super equipped,,0,0,1,1,0,0,0,1,0,1,3000.0,65.0
90.0,2.0,1.0,,,,,,,50.1120456,5.2809856,,house,Luxembourg,Wallonia,F,,,,0,0,0,0,0,0,0,0,0,0,820.0,13.8
104.0,2.0,1.0,,,,,,,50.4923376,5.86050337,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,790.0,12.2
115.0,2.0,1.0,,,,,,,50.843822,4.4247647,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,1450.0,73.2
236.0,3.0,1.0,2.0,2023.0,2.0,2.0,30.0,,50.76965,4.4714127,12.1,house,Flemish Brabant,Flanders,A,New,Super equipped,Gas,0,0,1,0,0,0,0,0,0,1,2350.0,37.5
85.0,2.0,,,,,,,,50.05236,4.496289,,house,Namur,Wallonia,F,,,,0,0,0,0,0,0,0,0,0,0,700.0,9.7
96.0,2.0,1.0,2.0,2023.0,2.0,2.0,103.0,,50.5544163,4.3145817,11.82,flat,Walloon Brabant,Wallonia,B,New,Super equipped,Gas,1,0,1,0,0,1,1,0,0,1,1100.0,41.4
175.0,2.0,1.0,,,,,,,50.83236,4.3592775,,duplex,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,2350.0,88.0
72.0,1.0,1.0,,,,,,,51.1794052,4.827647,,flat,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,900.0,23.4
130.0,3.0,1.0,,,,,,,51.0286949,3.862442,,house,East Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,1150.0,16.4
68.0,1.0,1.0,1.0,,2.0,,131.0,,51.2074305,4.389315,,flat,Antwerp,Flanders,B,A,Super equipped,Gas,0,0,1,0,0,0,0,0,0,0,1300.0,62.7
170.0,3.0,1.0,,,,,,,50.59689005,3.3742794,,house,Hainaut,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,1400.0,36.9
125.0,2.0,2.0,1.0,,,,132.0,,50.8474669,4.37497898,1.76,flat,Brussels,Brussels,C,,,,0,0,1,0,0,1,0,0,0,0,1650.0,72.8
50.0,1.0,1.0,,,,,,,50.3181127,4.4606672,,flatStudio,Hainaut,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,620.0,23.1
115.0,3.0,1.0,1.0,,1.0,,,,50.8305486,4.3527323,,flat,Brussels,Brussels,B,B,Fully equipped,,0,0,1,0,0,1,1,0,0,0,1450.0,83.6
106.0,,,,,,,,,51.1451056,3.1356474,,flat,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,950.0,13.5
60.0,1.0,1.0,,,,,,,51.1889657,4.4255392,,flat,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,1250.0,57.4
160.0,3.0,2.0,1.0,1992.0,4.0,4.0,323.0,,50.843541,4.4660365,8.16,flat,Brussels,Brussels,F,Excellent,Super equipped,Electricity,0,0,1,1,0,1,0,0,0,1,2650.0,68.8
72.0,2.0,1.0,,,,,,,51.0960341,3.2073011,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,790.0,10.9
200.0,5.0,1.0,,,,,,,50.85016,4.49131,,house,Flemish Brabant,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,2250.0,48.5
65.0,1.0,,,,,,,,50.83318,4.3514848,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1280.0,88.9
228.0,5.0,2.0,,,,,,,51.26968,4.464993,,house,Antwerp,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,2195.0,31.3
143.0,2.0,1.0,2.0,1959.0,2.0,11.0,193.0,,50.8235717,4.3766927,3.19,flat,Brussels,Brussels,D,Excellent,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,2000.0,93.1
,,,,,,,,,50.8340402,4.3277608,2.1,flat,Brussels,Brussels,,,,,0,1,0,0,0,0,0,0,0,0,1800.0,70.9
60.0,1.0,1.0,,,,4.0,,,51.1889657,4.4255392,3.75,flat,Antwerp,Flanders,,Excellent,,Gas,0,0,1,0,0,0,0,0,0,0,1250.0,57.4
115.0,3.0,1.0,,,,,,,50.4462445,3.9463622,,house,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,1350.0,32.6
145.0,3.0,1.0,1.0,,2.0,2.0,525.0,106.0,50.2451448,4.6468567,23.35,house,Namur,Wallonia,G,Normal,,,0,0,1,0,0,0,0,0,0,0,820.0,18.5
116.0,3.0,2.0,1.0,,2.0,1.0,190.0,116.0,51.31557,3.13367,,house,West Flanders,Flanders,B,A,,,0,0,0,0,0,0,1,0,0,0,995.0,98.6
112.0,3.0,2.0,2.0,2015.0,4.0,3.0,114.0,,50.6694583,4.5518546,24.29,flat,Walloon Brabant,Wallonia,B,Excellent,,Gas,0,0,1,1,0,1,1,0,0,1,1500.0,31.5
79.0,2.0,1.0,,,,,,,51.07036,4.822274,,flat,Antwerp,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,840.0,27.7
65.0,1.0,,1.0,,4.0,1.0,407.0,,50.5898065,5.49909772,0.7,flat,Liège,Wallonia,E,,,,0,0,1,1,0,0,0,0,0,1,550.0,30.1
151.0,2.0,2.0,,,,,,,50.8247387,4.3612073,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,2500.0,72.9
146.0,3.0,1.0,2.0,1898.0,2.0,2.0,383.0,,50.8257621,4.362305099999999,,flat,Brussels,Brussels,G,A,Super equipped,Gas,0,0,1,0,0,0,0,0,0,0,2350.0,74.1
38.0,,1.0,,,,,,,50.8411909,4.3554226,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,850.0,75.2
115.0,2.0,2.0,,,,,,,50.8457345,4.4266368,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1400.0,67.6
128.0,3.0,2.0,,,,,,,51.32785,4.952184,,house,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,1250.0,21.0
425.0,5.0,4.0,5.0,2000.0,4.0,2.0,196.0,590.0,50.8425698,4.4692034,,villa,Flemish Brabant,Flanders,B,B,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,4200.0,75.9
78.0,2.0,1.0,1.0,2012.0,,,93.0,,50.8918916,4.313739,5.63,flat,Brussels,Brussels,B,Normal,,Gas,0,0,1,1,0,0,1,0,0,0,1190.0,66.2
154.0,3.0,,2.0,2014.0,3.0,,122.0,498.0,50.8454311,2.8680503,21.13,house,West Flanders,Flanders,B,Excellent,,Gas,0,0,0,1,0,0,0,0,0,0,995.0,7.0
105.0,2.0,1.0,2.0,1989.0,2.0,5.0,119.0,,50.83848,4.45089,7.15,flat,Brussels,Brussels,C,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,1450.0,76.9
122.0,2.0,1.0,2.0,,4.0,,152.0,,50.7434384,3.2144672,0.54,flat,Hainaut,Wallonia,B,Excellent,Super equipped,Gas,0,0,1,1,0,1,0,0,0,0,1075.0,17.0
,2.0,1.0,,,,,,,51.239324,5.1143123,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,775.0,27.8
108.0,2.0,1.0,,,,,,,50.8411643,4.4273716,,flat,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,1450.0,58.1
40.0,1.0,1.0,,,,,,,51.2219169,4.4130405,,flat,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,725.0,70.3
92.0,2.0,1.0,2.0,2025.0,,3.0,,,50.6742995,4.6228151,,flat,Walloon Brabant,Wallonie,A+,,Not equipped,,0,0,1,0,0,1,1,0,0,1,1450.0,66.7
200.0,3.0,1.0,,,,,,,50.59821,4.324567,,flat,Walloon Brabant,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1250.0,32.9
170.0,1.0,1.0,,,,,,,50.9368823,4.4950074,,loft,Flemish Brabant,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,1250.0,52.7
136.0,3.0,1.0,2.0,1972.0,,,268.0,350.0,51.0414214,3.797451299999999,,house,East Flanders,Flanders,C,B,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,1,1500.0,35.8
,4.0,4.0,,,,,,,50.0035304,4.200949899999999,,house,Hainaut,Wallonie,F,,,Gas,0,0,0,1,0,0,1,0,0,0,1100.0,3.6
90.0,2.0,1.0,,,,,,,50.8374313,4.2864681,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1300.0,71.4
,0.0,,,,4.0,,,,50.8452607,4.4339619,,flat,Brussels,Brussels,D,,Partially equipped,,0,0,1,0,0,1,1,0,0,0,755.0,83.2
45.0,1.0,1.0,,,,,,,51.2142392,4.3993933,,flatStudio,Antwerp,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,1700.0,92.4
101.0,2.0,1.0,1.0,1882.0,2.0,3.0,400.0,,50.8485549,4.342408,0.56,flat,Brussels,Brussels,G,Excellent,,Gas,0,0,1,0,0,0,0,0,0,0,1450.0,71.8
56.0,1.0,1.0,1.0,,2.0,3.0,64.0,,50.4633794,4.866874999999999,,flat,Namur,Wallonie,A,A,Super equipped,Gas,0,0,0,0,0,1,1,0,0,0,800.0,64.6
,,,,,,,,,51.1911166,4.3982918,3.16,flat,Antwerp,Flanders,,,,,0,1,1,0,0,0,0,0,0,0,3500.0,71.3
151.0,1.0,1.0,2.0,1997.0,2.0,,161.0,,50.8923227,3.4322968,13.75,house,West Flanders,Flanders,B,Normal,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,1,890.0,7.0
90.0,2.0,1.0,,,,,,,50.8377193,4.4124076,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1550.0,75.4
66.0,1.0,1.0,1.0,2014.0,,9.0,,,50.8577069,4.4324007,5.92,flat,Brussels,Brussels,,Excellent,,Gas,0,0,1,0,0,0,0,0,0,0,1075.0,88.0
45.0,,,,2014.0,,9.0,,,50.8577069,4.4324007,5.92,flatStudio,Brussels,Brussels,,Normal,,Gas,0,0,1,0,0,0,0,0,0,0,950.0,88.0
101.0,2.0,1.0,,,,,,,50.64771,5.589099,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,850.0,27.9
115.0,3.0,1.0,,1980.0,4.0,,316.0,,50.5579367,5.6381887,10.13,house,Liège,Wallonia,D,Fully renovated,,Gas,0,0,1,1,0,0,0,0,0,0,2000.0,30.0
,2.0,1.0,1.0,,2.0,,220.0,,50.4118435,4.4661667,1.53,flat,Hainaut,Wallonia,C,Normal,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,800.0,26.2
145.0,3.0,2.0,3.0,2021.0,,,57.0,,50.3373282,4.5277925,10.08,duplex,Hainaut,Wallonia,A,Normal,,Gas,0,0,1,1,0,1,0,0,0,1,1200.0,34.8
35.0,1.0,1.0,1.0,,,,145.0,,50.8427501,4.3515499,0.45,flatStudio,Brussels,Brussels,C,Fully renovated,,,0,0,0,0,0,0,0,0,0,0,650.0,87.1
102.0,2.0,,,,,,,,50.85193,4.35571,,flat,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,1600.0,83.4
65.0,1.0,1.0,,,,,,,50.8324969,4.397239,,flat,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,995.0,66.5
89.0,2.0,1.0,1.0,,,,,,50.93455,4.04765,1.01,flat,East Flanders,Flanders,,New,,,0,0,1,0,0,1,0,0,0,1,1175.0,30.0
135.0,2.0,1.0,,,,,,,50.8474764,4.4670922,,duplex,Flemish Brabant,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,1650.0,61.0
77.0,2.0,1.0,,,2.0,,180.0,,50.728966,4.8773885,20.88,flat,Walloon Brabant,Wallonia,C,,,Gas,0,0,0,0,0,0,0,0,0,0,925.0,30.9
300.0,5.0,2.0,3.0,,4.0,2.0,237.0,2500.0,50.8549686,4.5121505,,house,Flemish Brabant,Flanders,C,A,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,3800.0,37.5
78.0,2.0,1.0,1.0,,2.0,3.0,185.0,,51.17295910000001,4.427556399999999,,flat,Antwerp,Flanders,B,A,Fully equipped,,0,0,1,0,0,0,0,0,0,0,840.0,51.9
45.0,1.0,1.0,1.0,,,3.0,153.0,,50.4468499,4.4352214,4.06,flat,Hainaut,Wallonia,B,Fully renovated,,Gas,0,0,0,0,0,0,0,0,0,0,720.0,21.2
40.0,1.0,1.0,1.0,,,,190.0,,51.2037695,4.4112637,1.84,flat,Brussels,Brussels,D,,,,0,1,0,0,0,1,0,0,0,0,622.0,82.1
,,,,,,,,,50.8276683,3.2688985,0.28,flat,West Flanders,Flanders,,,,,0,1,0,0,0,0,0,0,0,0,2500.0,38.0
80.0,2.0,1.0,1.0,,2.0,6.0,180.0,,50.8492043,4.3028625,3.31,flat,Brussels,Brussels,D,Normal,,,0,1,1,0,0,0,1,0,0,0,1145.0,56.2
80.0,2.0,1.0,,,,,,,50.82682,4.354975,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1450.0,84.8
181.0,3.0,1.0,1.0,1986.0,3.0,2.0,279.0,,50.5285674,4.2721491,7.67,penthouse,Hainaut,Wallonia,D,Excellent,Super equipped,,0,0,1,0,0,0,0,0,0,1,1125.0,43.8
150.0,3.0,2.0,2.0,,2.0,3.0,128.0,,50.8421962,4.4553097,7.42,flat,Brussels,Brussels,C,Normal,Super equipped,Gas,0,1,1,0,0,0,0,0,0,0,1950.0,73.8
85.0,2.0,1.0,,,,,,,50.513083,5.2526151,,flat,Liège,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,850.0,18.5
25.0,1.0,1.0,,,,,,,50.9572102,3.2453959,8.66,flatStudio,West Flanders,Flanders,,Normal,,Gas,0,0,1,0,0,0,0,0,0,0,900.0,9.7
100.0,3.0,1.0,,,4.0,,445.0,,50.5203636,4.84228,6.25,villa,Namur,Wallonia,F,Excellent,Super equipped,Fuel oil,0,0,1,1,0,0,1,0,0,0,1200.0,23.4
38.0,1.0,,1.0,,,,192.0,,50.8235717,4.3766927,3.19,flat,Brussels,Brussels,D,,,,0,1,0,0,0,0,0,0,0,0,675.0,93.1
32.0,0.0,,,1960.0,2.0,4.0,,,50.808211,4.405395899999999,,flatStudio,Brussels,Brussels,,A,Partially equipped,Gas,0,0,1,0,0,0,0,0,0,0,700.0,68.5
120.0,1.0,1.0,,2011.0,,3.0,165.0,,50.81865,4.37253,3.5,house,Brussels,Brussels,D,,,,0,1,1,0,0,0,0,0,0,0,2500.0,85.8
165.0,3.0,1.0,2.0,,4.0,1.0,361.0,1165.0,50.7266284,4.3837771,13.56,villa,Walloon Brabant,Wallonia,E,Normal,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,1,2100.0,54.2
42.0,,1.0,1.0,1960.0,2.0,9.0,344.0,,50.8266333,4.3651282,2.47,flatStudio,Brussels,Brussels,F,,,,0,1,1,0,0,1,0,0,0,0,875.0,80.1
92.0,2.0,1.0,1.0,,2.0,1.0,382.0,,50.5684421,5.6258005,9.0,duplex,Liège,Wallonia,E,Normal,Fully equipped,Fuel oil,0,0,0,1,0,0,0,0,0,0,980.0,32.4
95.0,2.0,1.0,1.0,2019.0,4.0,,54.0,,50.7923981,4.3304073,6.19,flat,Brussels,Brussels,B,Excellent,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,1270.0,62.0
110.0,3.0,1.0,2.0,2018.0,,,90.0,,50.617355,4.697802,20.72,flat,Walloon Brabant,Wallonia,B,New,,,0,0,1,0,0,0,0,0,0,1,1150.0,36.2
200.0,4.0,1.0,2.0,2025.0,4.0,2.0,94.0,,50.8381484,4.4329851,5.91,villa,Brussels,Brussels,B,New,Super equipped,,0,0,1,1,0,0,0,0,0,1,3200.0,72.3
114.0,2.0,1.0,2.0,,,1.0,222.0,,50.6166667,4.8,17.36,flat,Walloon Brabant,Wallonia,C,Normal,,,0,0,1,1,0,0,0,0,0,1,1050.0,23.4
33.0,,1.0,,,,,,,50.8227567,4.3672239,,flatStudio,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,925.0,76.1
98.0,3.0,1.0,2.0,,,,149.0,,51.0712543,3.7300151,,house,East Flanders,Flanders,B,,,Gas,0,0,0,0,0,0,1,0,0,0,1100.0,41.3
135.0,2.0,2.0,2.0,,2.0,1.0,,,50.832177,4.388949,3.18,flat,Brussels,Brussels,,Excellent,Super equipped,Gas,0,1,0,0,0,0,0,0,0,0,1500.0,81.4
100.0,2.0,,,,,,,,50.8724944,4.3208084,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1150.0,68.4
83.0,2.0,1.0,1.0,,2.0,1.0,90.0,,50.7919808,3.1391131,,flat,West Flanders,Flanders,A,B,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,1,710.0,24.3
80.0,1.0,1.0,1.0,,2.0,3.0,446.0,,50.8472899,4.4243233,5.23,flat,Brussels,Brussels,G,Normal,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,0,1225.0,68.4
126.0,2.0,1.0,,,2.0,,33.0,,50.92318849999999,4.4211388,,flat,Flemish Brabant,Flanders,A,A,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,1,1350.0,64.2
77.0,2.0,1.0,,,,,,,51.32917,4.952289,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,810.0,22.6
189.0,3.0,1.0,1.0,1981.0,3.0,,230.0,636.0,51.153572,4.5832107,,house,Antwerp,Flanders,C,B,Fully equipped,Gas,0,0,0,1,0,0,0,0,1,1,1495.0,35.9
125.0,3.0,2.0,,,,,,,50.845849,4.4299213,,flat,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,1700.0,67.6
,,,,,,,,,51.2106096,4.4060601,,flat,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,2900.0,80.7
68.0,1.0,1.0,,2015.0,,9.0,,,50.8575625,4.4334442,5.99,flat,Brussels,Brussels,,New,,Gas,0,1,1,0,0,0,0,0,0,0,1250.0,82.1
80.0,2.0,1.0,1.0,,2.0,3.0,182.0,,50.7939607,4.3735558,6.1,flat,Brussels,Brussels,D,Excellent,Super equipped,Gas,0,0,1,0,0,0,0,0,0,0,1375.0,77.3
80.0,1.0,1.0,1.0,1993.0,2.0,3.0,140.0,,50.842365,4.423892,5.22,groundFloor,Brussels,Brussels,C,Excellent,Super equipped,Electricity,0,1,1,1,0,1,0,0,0,1,1400.0,75.7
75.0,3.0,3.0,2.0,,2.0,3.0,168.0,,50.4674593,4.8718068,0.01,duplex,Namur,Wallonia,B,Excellent,Fully equipped,Gas,0,0,0,0,0,0,1,0,0,0,1200.0,50.0
80.0,2.0,1.0,1.0,,,12.0,118.0,,51.184269,4.4397115,,flat,Antwerp,Flanders,B,A,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,0,975.0,56.2
97.0,2.0,2.0,2.0,2019.0,2.0,2.0,,,50.8418698,4.4606316,7.79,groundFloor,Brussels,Brussels,,New,Super equipped,Gas,0,0,1,1,0,1,1,0,0,1,1950.0,76.9
88.0,2.0,1.0,1.0,2026.0,2.0,,65.0,,50.7985864,4.927194099999999,,flat,Flemish Brabant,Flanders,A,,Fully equipped,Gas,0,0,0,0,0,0,1,0,0,1,950.0,15.6
187.0,6.0,,,,,,,,50.8460739,4.3985999,,groundFloor,Brussels,Brussels,,,Partially equipped,,0,0,0,0,0,0,0,0,0,0,847.0,79.1
80.0,2.0,1.0,,,,,,,50.8182602,4.3592215,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1500.0,82.1
260.0,5.0,2.0,,,4.0,1.0,388.0,1000.0,50.8381484,4.4329851,5.91,villa,Brussels,Brussels,G,Normal,,,0,0,1,1,0,0,0,0,0,1,3800.0,72.3
