livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
145.0,3.0,1.0,1.0,,2.0,2.0,,,50.8340443,4.3089888,,house,Brussels,Brussels,,C,Fully equipped,Gas,0,0,0,0,0,0,1,0,0,0,280000.0,50.9
130.0,2.0,1.0,2.0,,2.0,1.0,419.0,149.0,50.6281513,5.6090648,3.14,house,Liège,Wallonia,E,Normal,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,1,199000.0,20.2
131.0,3.0,1.0,,,2.0,3.0,,,50.9340334,4.0470936,1.02,duplex,East Flanders,Flanders,,New,Super equipped,,1,0,1,0,0,0,1,0,0,1,395500.0,61.6
200.0,4.0,3.0,3.0,1971.0,3.0,4.0,159.0,,50.7957994,4.3490481,5.66,flat,Brussels,Brussels,D,Excellent,Fully equipped,Gas,0,0,1,1,0,1,1,0,0,1,730000.0,74.5
700.0,0.0,,,1900.0,2.0,1.0,,517.0,50.827424,4.3761084,,,Brussels,Brussels,,D,Not equipped,Gas,0,0,0,0,0,0,0,0,0,1,1550000.0,79.3
160.0,3.0,2.0,1.0,1875.0,3.0,,309.0,390.0,50.39563595,3.75428067,15.72,house,Hainaut,Wallonia,D,To be renovated,,Gas,0,0,0,1,0,0,0,1,0,0,105000.0,1.8
169.0,2.0,0.0,2.0,1959.0,3.0,1.0,,330.0,50.9066213,4.0747675,,house,East Flanders,Flanders,F,B,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,299000.0,56.2
108.0,2.0,1.0,,,,,,,50.4596797,4.3799913,,flat,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,85000.0,6.1
120.0,1.0,,,,2.0,,1239.0,280.0,50.5645095,3.74316875,19.43,house,Hainaut,Wallonia,G,To be renovated,,,0,0,0,1,0,0,0,0,0,0,80000.0,15.4
328.0,4.0,1.0,,,,,,,50.4920631,3.7299246,,villa,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,975000.0,25.9
88.0,1.0,1.0,1.0,,,,274.0,,50.729375,3.3031849,6.97,flat,Hainaut,Wallonia,D,,,,0,0,1,0,0,0,0,0,0,0,149000.0,20.9
183.0,3.0,2.0,,,,,,,50.95570835,5.31964745,,house,Limburg,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,499000.0,31.8
159.0,3.0,2.0,2.0,1912.0,,3.0,103.0,,50.7220137,4.5029938,,duplex,Walloon Brabant,Wallonie,B,A,Super equipped,Gas,0,0,1,0,0,0,1,0,0,1,695000.0,82.0
277.0,1.0,1.0,,,,,,,50.7769548,3.1906053,,house,West Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,345000.0,13.7
116.0,2.0,1.0,1.0,,,2.0,,,51.01257210000001,3.9283654,,duplex,East Flanders,Flanders,C,,,Gas,0,0,1,0,0,0,0,0,0,0,248000.0,43.4
104.0,2.0,1.0,,,,,,,50.45333,3.94874,,penthouse,Hainaut,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,315000.0,43.6
79.0,2.0,1.0,1.0,1963.0,2.0,2.0,110.0,,50.81148289999999,3.1856957,,flat,West Flanders,Flanders,B,A,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,205000.0,18.4
157.0,3.0,1.0,,,,,,,51.02951,4.526137,,house,Antwerp,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,285000.0,59.9
,3.0,1.0,,,,,,,50.4470569,4.4455336,,house,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,260000.0,8.9
80.0,2.0,1.0,,1953.0,,1.0,477.0,224.0,50.544291,5.3378524,12.3,house,Liège,Wallonia,F,To be renovated,,Fuel oil,0,0,0,1,0,0,0,0,0,0,125000.0,23.0
257.0,5.0,1.0,,,,,,,50.94034,5.32598,,house,Limburg,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,520000.0,69.9
80.0,2.0,1.0,1.0,,3.0,,80.0,,51.20109,4.440405,3.33,flat,Antwerp,Flanders,A,Normal,,Gas,0,0,1,0,0,0,0,0,0,0,325000.0,57.3
103.0,2.0,1.0,2.0,,,,166.0,,50.91996,4.05593,2.64,flat,East Flanders,Flanders,B,New,,,0,0,1,0,0,1,0,0,0,1,315000.0,37.7
119.0,2.0,2.0,3.0,2026.0,,,,,51.09185,4.498738,7.21,flat,Antwerp,Flanders,,New,,Electricity,1,0,1,0,0,0,0,0,0,0,425000.0,44.5
88.0,2.0,1.0,2.0,,2.0,2.0,156.0,73.0,50.8282817,3.2787738,,house,West Flanders,Flanders,B,A,Fully equipped,,0,0,1,0,0,0,0,0,0,1,265000.0,62.0
99.0,3.0,1.0,,,,,,,50.5528705,4.7034309,,duplex,Namur,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,330000.0,66.0
120.0,4.0,1.0,,1957.0,2.0,,307.0,334.0,50.2368084,4.5373509,20.44,house,Namur,Wallonia,D,Normal,Fully equipped,Wood,0,0,1,1,0,0,1,0,0,1,165000.0,18.9
158.0,3.0,2.0,2.0,2023.0,,2.0,1.0,,50.67687,4.71943,22.6,penthouse,Walloon Brabant,Wallonia,A+,New,Super equipped,,1,0,1,0,0,1,0,1,0,0,995000.0,72.2
185.0,3.0,2.0,3.0,1850.0,4.0,,117.0,101.0,51.21331929999999,3.2223728,,house,West Flanders,Flanders,B,,,,0,0,1,0,0,0,0,0,0,0,745000.0,83.1
42.0,1.0,1.0,,,,3.0,108.0,,51.18673,4.388391,3.76,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,0,0,0,0,0,0,0,0,179000.0,74.2
175.0,3.0,,,,2.0,3.0,,49.0,51.2208508,4.4015015,,,Antwerp,Flanders,F,D,,,0,0,0,0,0,0,0,0,0,0,1950000.0,83.5
150.0,2.0,1.0,1.0,,4.0,,953.0,851.0,50.4832756,3.8377399,8.99,house,Hainaut,Wallonia,G,Normal,Partially equipped,,0,0,1,1,0,0,1,0,0,1,200000.0,14.1
170.0,3.0,1.0,2.0,1972.0,2.0,3.0,119.0,72.0,50.9637822,3.419795,18.59,house,West Flanders,Flanders,B,,,Gas,0,0,1,0,0,0,0,0,1,0,298000.0,37.1
56.0,1.0,1.0,,,,,,,50.4918609,5.8597353,,groundFloor,Liège,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,119000.0,48.6
90.0,1.0,1.0,,,3.0,2.0,,,50.8108689,4.168554,13.35,flat,Flemish Brabant,Flanders,,New,,,1,0,0,1,0,0,0,0,0,0,339900.0,82.8
144.0,3.0,1.0,2.0,1930.0,3.0,3.0,384.0,379.0,51.01298,4.297117,12.91,house,Flemish Brabant,Flanders,D,Normal,,Gas,0,0,1,1,0,0,0,0,0,1,429000.0,35.7
212.0,4.0,2.0,2.0,2024.0,3.0,,15.0,364.0,51.3271469,4.8255124,,house,Antwerp,Flanders,A,,Partially equipped,,0,0,1,0,0,0,0,0,0,1,591690.0,24.7
94.0,2.0,1.0,,,,,,,50.8732893,4.3809726,,flat,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,380000.0,31.2
222.0,4.0,1.0,3.0,,4.0,,518.0,8483.0,51.1276867,3.0140284,12.78,house,West Flanders,Flanders,F,,,Gas,0,0,0,0,0,0,0,0,0,0,525000.0,16.3
436.0,2.0,1.0,,,3.0,,347.0,1047.0,50.4000125,3.7827922,13.69,house,Hainaut,Wallonia,E,To be renovated,,Gas,0,0,1,0,0,0,0,0,0,0,240000.0,1.6
333.0,5.0,2.0,2.0,1981.0,4.0,2.0,386.0,1007.0,50.88524,3.2339337,,house,West Flanders,Flanders,D,B,Super equipped,Gas,0,0,1,1,0,0,0,0,0,1,550000.0,17.4
131.0,2.0,,1.0,,2.0,,971.0,,50.6250207,5.6465273,,house,Liège,Wallonie,G,D,Not equipped,,0,0,0,0,0,0,0,0,0,0,175000.0,30.4
90.0,2.0,1.0,,,,,,,50.8815264,4.684184,,penthouse,Flemish Brabant,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,600000.0,89.9
171.0,4.0,1.0,,,,,,,51.0965231,4.5005452,,house,Antwerp,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,330000.0,52.8
110.0,3.0,,,,,,,,50.6857609,4.3769883,,flat,Walloon Brabant,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,381299.0,77.8
131.0,5.0,3.0,3.0,,2.0,3.0,267.0,74.0,50.8427501,4.3515499,0.45,house,Brussels,Brussels,E,Normal,,,0,0,0,0,0,0,0,0,0,0,690000.0,88.3
180.0,3.0,1.0,0.0,1998.0,,,218.0,1916.0,51.0820731,3.0379615,,house,West Flanders,Flanders,C,B,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,1,429000.0,43.0
34.0,1.0,1.0,,,,,,,50.792153,4.3190845,,flat,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,175000.0,84.7
175.0,3.0,1.0,,,,,,,50.7434276,3.595602,,house,East Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,427850.0,50.5
,2.0,1.0,,,,,,,50.4590279,3.7828129,,house,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,130000.0,13.4
86.0,1.0,1.0,1.0,2024.0,2.0,2.0,,,50.9785,4.978737,22.38,groundFloor,Flemish Brabant,Flanders,,New,,Gas,1,0,1,0,0,0,0,0,0,0,242000.0,47.8
88.0,2.0,1.0,1.0,1972.0,3.0,5.0,200.0,,50.8918522,4.3858864,5.62,flat,Brussels,Brussels,D,To be renovated,,Gas,0,0,1,0,0,1,1,0,0,0,229000.0,57.6
128.0,3.0,1.0,2.0,,4.0,2.0,552.0,833.0,50.535306,4.8624343,7.58,house,Namur,Wallonia,G,Normal,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,1,315000.0,36.4
85.0,1.0,1.0,,,,,,,50.3778944,4.4578896,,flat,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,105000.0,17.9
,2.0,1.0,,,,,,,50.80206,5.344588,,flat,Limburg,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,296500.0,31.1
180.0,4.0,1.0,1.0,,2.0,,353.0,800.0,50.419675,4.4316414,1.35,house,Hainaut,Wallonia,E,Excellent,,Gas,0,0,1,1,0,0,1,0,0,1,205000.0,7.1
22.0,0.0,1.0,1.0,,2.0,6.0,560.0,,50.64208780000001,5.5695517,,flatStudio,Liège,Wallonie,G,C,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,0,79000.0,41.8
184.0,3.0,1.0,2.0,1979.0,4.0,1.0,267.0,800.0,50.7562733,3.9139943,22.19,house,East Flanders,Flanders,C,Excellent,,,0,0,1,1,0,0,0,0,0,1,595000.0,40.5
161.0,4.0,2.0,2.0,1970.0,4.0,,,1098.0,50.39859,4.65956,15.29,villa,Namur,Wallonia,,To renovate,Fully equipped,,0,0,1,1,0,0,1,0,0,1,399000.0,24.7
104.0,2.0,2.0,,,,,,,51.1049163,2.6170985,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,560000.0,90.3
135.0,3.0,1.0,2.0,1920.0,2.0,2.0,,268.0,50.8343621,2.9238688,,house,West Flanders,Flanders,A,A,,,0,0,1,1,0,0,0,0,0,0,395000.0,60.9
,5.0,,,,,,,,50.1508911,4.9103554,,house,Namur,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,160000.0,14.4
82.0,2.0,,,,2.0,4.0,75.0,,50.460138,3.96795,1.06,flat,Hainaut,Wallonia,A,New,,,1,0,1,0,0,1,0,0,0,0,215000.0,44.5
67.0,1.0,1.0,,,,,,,50.8518238,4.3924951,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,350000.0,65.5
103.0,3.0,1.0,,,2.0,2.0,,,50.8108689,4.168554,13.35,flat,Flemish Brabant,Flanders,,New,,,1,0,0,1,0,0,0,0,0,0,477300.0,82.8
100.0,3.0,2.0,,,,,,,50.3460054,4.2651888,,flat,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,185000.0,18.9
142.0,3.0,1.0,1.0,,2.0,1.0,577.0,365.0,50.5282744,3.6443798,20.04,house,Hainaut,Wallonia,G,,,Fuel oil,0,0,1,1,0,0,0,0,0,0,170000.0,6.3
207.0,3.0,1.0,3.0,1970.0,2.0,,331.0,270.0,51.259028,4.4372284,,,Antwerp,Flanders,D,B,Fully equipped,Gas,0,0,0,1,0,0,0,0,0,0,399900.0,51.6
97.0,2.0,1.0,1.0,2026.0,4.0,2.0,,,50.507161,5.4198582,10.24,flat,Liège,Wallonia,,New,,Hot air,1,0,1,1,0,1,1,1,0,0,325920.0,75.5
,2.0,1.0,2.0,1930.0,2.0,3.0,142.0,303.0,50.7656323,2.8969539,,house,West Flanders,Flanders,B,A,,,0,0,0,0,0,0,0,0,0,0,249000.0,19.6
,2.0,1.0,1.0,,,,214.0,,51.2188547,2.9079127,0.84,flat,West Flanders,Flanders,C,,,,0,0,1,0,0,0,0,0,0,0,149000.0,27.6
133.0,3.0,2.0,2.0,2026.0,3.0,6.0,45.0,,50.8423173,4.4370279,6.14,flat,Brussels,Brussels,A,New,Super equipped,Hot air,1,0,1,1,0,1,0,0,0,1,790000.0,97.2
70.0,1.0,1.0,1.0,1900.0,2.0,4.0,438.0,,50.8395075,4.3466466,,flat,Brussels,Brussels,G,C,Not equipped,Gas,0,0,1,0,0,0,1,0,0,0,179000.0,74.3
76.0,1.0,,,,,,,,51.2298147,2.9412662,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,289000.0,56.0
90.0,2.0,2.0,1.0,1958.0,,,334.0,,50.8846867,4.2789451,6.53,flat,Flemish Brabant,Flanders,D,Excellent,Super equipped,Fuel oil,0,0,1,0,0,1,0,0,0,0,255000.0,36.3
138.0,3.0,1.0,1.0,,3.0,3.0,593.0,516.0,50.4652706,4.3447188,,house,Hainaut,Wallonie,G,C,Partially equipped,Gas,0,0,0,1,0,0,1,0,0,0,230000.0,20.7
97.0,2.0,1.0,,,,,,,50.8439815,4.3152441,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,230000.0,40.8
159.0,3.0,1.0,2.0,1933.0,2.0,,188.0,137.0,51.2094308,4.464500699999999,,house,Antwerp,Flanders,B,B,Partially equipped,Gas,0,0,0,0,0,0,1,0,0,1,375000.0,48.1
254.0,5.0,2.0,,1974.0,4.0,,132.0,1300.0,50.9342286,4.5564233,,villa,Flemish Brabant,Flanders,B,,,Gas,0,0,0,0,0,0,1,0,0,1,925000.0,50.5
220.0,5.0,1.0,,,,,,,50.9364422,2.9121287,,house,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,424890.0,34.1
189.0,4.0,2.0,,1991.0,,,164.0,1434.0,50.830495,4.2528741,7.05,house,Flemish Brabant,Flanders,B,Normal,,Gas,0,0,0,1,0,0,1,0,0,1,590000.0,57.0
106.0,2.0,1.0,,,,,,,51.038228,5.1744956,,house,Limburg,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,149500.0,41.4
267.0,4.0,2.0,,1967.0,4.0,,322.0,887.0,50.77381,4.53475,15.31,house,Flemish Brabant,Flanders,D,,,Fuel oil,0,0,1,1,0,0,1,0,0,0,649000.0,52.9
143.0,2.0,2.0,,,,,,,50.8884826,3.4361943,,penthouse,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,525000.0,72.6
136.0,4.0,,,,,,,,50.7937079,3.1258526,,house,West Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,139000.0,15.2
,3.0,,,2026.0,3.0,3.0,,,51.0834528,3.4491779,19.02,flat,East Flanders,Flanders,,New,,,1,0,1,0,0,1,0,1,0,0,590000.0,67.4
50.0,1.0,1.0,1.0,1938.0,2.0,,198.0,,50.619281,5.5909059,3.13,flat,Liège,Wallonia,C,To renovate,Partially equipped,Gas,0,0,0,0,0,0,1,0,0,0,125000.0,28.0
300.0,2.0,1.0,,2015.0,4.0,,,4620.0,50.3350543,5.4345624,28.03,house,Luxembourg,Wallonia,A++,Excellent,,Electricity,0,0,1,1,0,0,0,0,0,0,585000.0,25.8
540.0,5.0,3.0,5.0,1979.0,4.0,2.0,304.0,2867.0,50.8229344,4.4876653,10.03,house,Flemish Brabant,Flanders,D,To renovate,Super equipped,Gas,0,0,1,1,1,0,1,0,0,1,1795000.0,53.1
60.0,2.0,1.0,,1977.0,,1.0,335.0,172.0,51.1309399,2.7130863,17.55,house,West Flanders,Flanders,D,Fully renovated,,Gas,0,0,0,1,0,0,0,0,0,0,260000.0,91.9
379.0,3.0,2.0,4.0,1930.0,2.0,,150.0,,50.8235717,4.3766927,3.19,house,Brussels,Brussels,C,Normal,,,0,0,1,0,0,0,0,0,1,0,1090000.0,90.5
113.0,2.0,1.0,,,,,,,50.9775333,3.5285818,,flat,East Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,375000.0,79.5
165.0,4.0,1.0,1.0,,2.0,,338.0,290.0,3.8383261,50.4048263,6568.93,house,Hainaut,Wallonia,D,To renovate,Fully equipped,Gas,0,0,0,1,1,0,1,0,0,1,180000.0,6.2
116.0,3.0,1.0,2.0,2025.0,3.0,,,312.0,50.55289,3.428557,6.64,house,Hainaut,Wallonia,,New,,Gas,1,0,1,0,0,0,0,0,0,0,299000.0,32.2
136.0,4.0,2.0,1.0,2009.0,,,133.0,,51.2470599,2.9621213,,duplex,West Flanders,Flanders,B,B,,,0,0,1,0,0,1,0,0,0,0,329000.0,58.0
173.0,3.0,1.0,,,,,,,51.1276887,4.1993833,,house,East Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,345000.0,30.3
111.0,2.0,2.0,1.0,2025.0,4.0,6.0,,,50.8321363,4.3130966,3.05,penthouse,Brussels,Brussels,,New,Super equipped,Hot air,1,0,1,0,0,1,1,0,0,0,419000.0,74.8
250.0,3.0,1.0,3.0,1965.0,4.0,,511.0,1566.0,50.9208853,4.19175339,11.1,house,Flemish Brabant,Flanders,F,To be renovated,,Fuel oil,0,0,1,1,0,0,1,0,0,1,650000.0,65.2
130.0,3.0,1.0,,,,,,,51.31704,4.957482,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,295000.0,25.9
,4.0,2.0,,,,,,,50.922635,3.2506969,,house,West Flanders,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,289000.0,27.1
48.0,1.0,1.0,,,2.0,,410.0,,50.6374837,5.5800773,0.97,flat,Liège,Wallonia,E,,,Gas,0,0,0,0,0,0,0,0,0,0,139000.0,28.4
143.0,2.0,1.0,,,,,,,50.6309292,5.5655966,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,295000.0,69.5
193.0,4.0,1.0,,,,,,,51.0422892,5.2319013,,house,Limburg,Flanders,E,,,,0,0,0,0,0,0,0,0,0,0,495000.0,27.8
160.0,4.0,2.0,1.0,,2.0,,268.0,80.0,50.8571481,4.3298189,,house,Brussels,Brussels,E,A,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,399000.0,50.5
163.0,3.0,1.0,,1954.0,,2.0,602.0,495.0,50.91691,4.1171697,6.23,house,Flemish Brabant,Flanders,F,Fully renovated,,Fuel oil,0,0,0,1,0,0,1,0,0,0,499000.0,50.2
535.0,11.0,11.0,11.0,,,2.0,,210.0,49.56661825,5.5333251,43.44,masterHouse,Luxembourg,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,599000.0,18.6
669.0,8.0,2.0,,,,,,,50.9329147,3.1497305,,villa,West Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,699000.0,64.1
136.0,3.0,2.0,2.0,2026.0,,4.0,,,50.6512174,4.5660812,26.53,flat,Walloon Brabant,Wallonia,,New,Super equipped,,1,0,1,1,0,1,1,0,0,0,442000.0,77.6
,2.0,,,,,,503.0,90.0,50.4729587,4.2829423,6.89,house,Hainaut,Wallonia,F,,,Fuel oil,0,0,0,0,0,0,0,0,0,0,130000.0,18.9
144.0,3.0,1.0,,,4.0,,,420.0,51.021657,5.7113306,,house,Limburg,Flanders,,,,,1,0,1,0,0,0,0,0,0,0,398356.0,36.7
,2.0,1.0,,,,,,,50.4780607,3.6915517,,house,Hainaut,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,85000.0,14.8
93.0,2.0,1.0,1.0,2025.0,2.0,,,,50.9696099,4.1850451,10.91,flat,Flemish Brabant,Flanders,,New,Super equipped,Hot air,1,0,1,0,0,1,0,0,0,0,390000.0,74.1
99.0,2.0,1.0,,,,,,,51.05401,3.7217,,flat,East Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,350000.0,77.0
85.0,1.0,1.0,,,,,,,51.2284109,2.9419729,,flat,West Flanders,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,119000.0,64.1
138.0,2.0,1.0,1.0,1880.0,2.0,3.0,130.0,,50.8313201,4.352647999999999,,duplex,Brussels,Brussels,C,A,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,599000.0,79.7
288.0,5.0,1.0,2.0,1936.0,2.0,2.0,192.0,232.0,50.8963612,4.3605415,5.57,house,Brussels,Brussels,D,Normal,,,0,0,1,1,0,0,0,0,0,0,649000.0,56.7
383.0,5.0,4.0,,,,,,,51.3534977,3.29523,,villa,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,1440000.0,99.1
95.0,2.0,1.0,,,,3.0,,,50.82799,3.26503,0.02,flat,West Flanders,Flanders,,New,,,1,0,1,1,0,1,0,0,0,0,372978.0,77.1
85.0,2.0,1.0,1.0,2026.0,,9.0,,,51.187866,2.8146295,8.14,flat,West Flanders,Flanders,,Excellent,,,1,0,1,0,0,1,0,0,0,0,750000.0,85.0
114.0,2.0,1.0,1.0,,,,,,50.958822,3.4880452,19.24,flat,East Flanders,Flanders,,New,,,1,0,1,0,0,0,0,0,0,0,380500.0,64.4
75.0,1.0,1.0,1.0,2023.0,4.0,3.0,84.0,,50.4733517,4.8640371,0.86,flat,Namur,Wallonia,A,New,,Hot air,1,0,1,0,0,1,0,1,0,0,250100.0,69.3
96.0,2.0,1.0,1.0,,,,,,51.2287575,4.3740221,2.24,flat,Antwerp,Flanders,,New,,,1,0,1,1,0,0,0,0,0,0,389000.0,77.3
88.0,2.0,1.0,1.0,2025.0,2.0,2.0,,,50.9587375,4.2426838,14.55,flat,Flemish Brabant,Flanders,,Normal,,,1,0,1,1,0,1,0,0,0,0,333000.0,66.7
230.0,4.0,2.0,3.0,1974.0,4.0,1.0,299.0,1800.0,50.7109736,4.5306325,19.73,villa,Walloon Brabant,Wallonia,D,To renovate,,Hot air,0,0,1,1,0,0,0,0,0,0,650000.0,61.9
155.0,5.0,2.0,2.0,,3.0,2.0,572.0,210.0,50.5846387,5.5033571,0.23,house,Liège,Wallonia,G,Normal,Fully equipped,Fuel oil,0,0,1,1,0,0,0,0,0,0,299000.0,25.4
72.0,2.0,1.0,,,,,,,51.25903,4.437035,,flat,Antwerp,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,197000.0,51.6
243.0,4.0,1.0,,,,,,,51.3062575,4.5098233,,house,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,479000.0,73.3
395.0,5.0,1.0,2.0,,4.0,1.0,216.0,7324.0,50.507161,5.4198582,10.24,house,Liège,Wallonia,C,Excellent,,,0,0,1,1,1,0,0,1,0,0,875000.0,75.5
75.0,1.0,1.0,1.0,,2.0,3.0,176.0,,50.8946382,4.3678542,,flat,Brussels,Brussels,D,B,Fully equipped,Gas,0,0,1,0,0,0,1,0,0,1,199000.0,53.1
92.0,2.0,2.0,1.0,,,,,,50.5964239,5.8772167,1.2,groundFloor,Liège,Wallonia,,New,Fully equipped,Hot air,1,0,1,1,0,1,1,1,1,0,231000.0,38.3
223.0,4.0,1.0,,,,,,,51.02272,4.293916,,house,Flemish Brabant,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,425000.0,35.7
366.0,2.0,1.0,2.0,1995.0,4.0,3.0,218.0,1600.0,50.8011931,3.3920387,9.42,house,West Flanders,Flanders,C,Normal,Super equipped,Fuel oil,0,0,1,1,0,0,1,0,0,1,489000.0,40.7
,3.0,1.0,,,4.0,,,497.0,50.97718,4.63843,11.67,house,Flemish Brabant,Flanders,,New,,,1,0,0,1,0,0,0,0,0,0,526000.0,58.1
250.0,4.0,1.0,,1993.0,,,396.0,1888.0,51.142633,4.2691597,9.1,house,East Flanders,Flanders,D,Normal,,Solar energy,0,0,0,1,0,0,1,1,0,0,575000.0,33.6
88.0,2.0,1.0,1.0,1981.0,2.0,,146.0,,51.16356,4.996003,35.23,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,265000.0,48.9
74.0,1.0,1.0,1.0,2026.0,3.0,2.0,,,50.9841975,3.5635998,13.29,flat,East Flanders,Flanders,,New,Super equipped,Hot air,1,0,1,0,0,1,1,1,0,1,315000.0,79.6
225.0,3.0,1.0,2.0,2025.0,4.0,3.0,,506.0,50.84165890000001,3.4677752,,house,West Flanders,Flanders,,A,,Gas,0,0,0,0,0,0,0,0,0,1,441196.0,32.1
128.0,2.0,1.0,1.0,1930.0,3.0,2.0,707.0,337.0,50.6888202,5.5977696,5.16,house,Liège,Wallonia,G,To renovate,Fully equipped,,0,0,1,1,0,0,1,0,0,0,129000.0,25.8
106.0,2.0,1.0,1.0,1987.0,3.0,3.0,114.0,,51.1794842,4.431672499999999,,flat,Antwerp,Flanders,B,B,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,345000.0,52.0
70.0,1.0,1.0,,,,7.0,0.0,,51.31507,3.13105,13.45,flat,West Flanders,Flanders,A+,New,,,1,0,1,1,0,1,0,0,0,0,270000.0,72.7
121.0,3.0,1.0,,,,,,,49.5567708,5.5291027,,flat,Luxembourg,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,120000.0,6.6
140.0,5.0,1.0,2.0,,2.0,2.0,335.0,325.0,50.57394069999999,5.7389534,,house,Liège,Wallonie,D,C,Fully equipped,,0,0,1,1,0,0,1,0,0,1,185000.0,27.9
49.0,1.0,,,,,,,,50.40238092,3.68777789,,flat,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,95000.0,9.9
42.0,0.0,1.0,1.0,2005.0,2.0,3.0,208.0,,50.9119154,4.1927819,,flatStudio,Flemish Brabant,Flanders,C,B,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,0,136000.0,66.4
139.0,3.0,2.0,2.0,1997.0,4.0,,228.0,2172.0,50.9467311,4.9730868,,house,Flemish Brabant,Flanders,C,B,Not equipped,,0,0,0,0,0,0,1,0,0,1,495000.0,60.3
101.0,2.0,1.0,,,,,,,50.643131,5.6068684,,house,Liège,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,159000.0,13.5
388.0,6.0,2.0,,1884.0,4.0,3.0,296.0,1040.0,50.545868,5.809726,6.26,house,Liège,Wallonia,D,Normal,,,0,0,1,1,0,0,0,0,0,0,845000.0,30.8
212.0,3.0,1.0,,,,,,,51.13306,4.774273,,house,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,539000.0,44.0
223.0,5.0,2.0,2.0,1991.0,3.0,,187.0,472.0,50.7904546,3.1658604,5.92,house,West Flanders,Flanders,B,Excellent,,,0,0,1,1,0,0,0,0,0,0,395000.0,28.7
